baseMean	log2FoldChange	lfcSE	pvalue	padj
FBGN0038219	4.17241289717733	-0.0270012253744471	0.404799027066815	0.782393998257281	NA
FBGN0262473	4079.72722487527	0.267609614212584	0.0816098951959863	0.000815890567444811	0.00279327682205636
FBGN0083984	193.285579004765	-0.643828320587437	0.270551166968523	0.00428120318904636	0.0126034498595568
FBGN0038878	34.4388740395329	-1.01483338838484	0.998500394714791	0.0128942818234865	0.0338187998624669
FBGN0039523	32.465114856338	0.10077044445149	0.349263417453351	0.615718684895378	0.753295171971746
FBGN0004389	10.7845188543367	0.158112111731672	0.423060265978273	0.304448503460337	NA
FBGN0038877	2160.40199395984	0.536490858157603	0.108400175579257	3.03947979598117e-07	1.85221321819786e-06
FBGN0039356	116.412903244998	-0.43156529445405	0.311455704551718	0.0648983248630292	0.136233141123433
FBGN0037455	18.9310115129588	-0.187443816129399	0.423829033694927	0.280350249700177	0.435179014020007
FBGN0039264	16.8423772357256	0.101137496718616	0.400243531484283	0.501515388659045	0.655735649813243
FBGN0287211	10.7093516811186	-0.222626697674301	0.478441908563494	0.107837898473604	NA
FBGN0037994	24.7422459292823	-0.0861305214942314	0.366245970688532	0.640439533975908	0.77284455732729
FBGN0004885	20865.9569752419	0.884180593983101	0.0587092904680462	5.92644279983509e-52	6.88006132308128e-50
FBGN0038136	30.9223765332089	-0.700545809351665	0.767239375654338	0.0288508515059604	0.068495731663787
FBGN0051390	1375.10319479689	-0.238452741674826	0.111972442800421	0.0265426198787041	0.063818897545177
FBGN0038948	3008.23547725934	-0.000641301793287145	0.0963741732335758	0.990112213269926	0.9946123299634
FBGN0038601	3787.94159713318	0.0146073663249226	0.087457757291162	0.865278663049797	0.926721430848133
FBGN0264836	3.73868239966794	-0.00300834289202505	0.407857975407478	0.967215505095087	NA
FBGN0000277	5.09586992420665	-0.0896829513192722	0.41879580561938	0.351232167967044	NA
FBGN0038751	18.4022424600259	-0.125091376112951	0.39476773098758	0.45991207448929	0.619958887181023
FBGN0266172	0	NA	NA	NA	NA
FBGN0264326	6427.67798004358	0.308461957637557	0.0641767515458533	1.16559005851386e-06	6.49981879791352e-06
FBGN0051088	5.69668564780094	-0.0885406891157995	0.420577364846393	0.318393197097308	NA
FBGN0039188	2020.03403460134	0.0240079335373019	0.110236020434868	0.822357412507979	0.900108243539476
FBGN0266448	36.3750822647596	-0.111167373527788	0.348413796776832	0.580758449240154	0.725663933150368
FBGN0025456	1442.22647910052	-2.47274092664123	0.125107311863792	3.85159060795706e-88	1.38332283928908e-85
FBGN0040602	11.7727755783831	-0.13869650572375	0.426944032936003	0.279592390476906	NA
FBGN0037386	30.2508137155229	0.0652720980822472	0.371847068649938	0.712436086665251	0.827509678271475
FBGN0051156	1449.43850661147	-0.010540000618364	0.121047590012419	0.925749147262127	0.960949688356541
FBGN0037265	314.912325029624	0.0774669005683671	0.204350569990823	0.665376142700169	0.791109898993563
FBGN0004197	24790.4188042665	0.588204732414928	0.0494565744837147	4.75926957545462e-33	2.45283790272197e-31
FBGN0085305	130.597236274932	0.093343292188626	0.270369386006618	0.653574185868057	0.782881348187391
FBGN0037857	16.754470456615	0.0623401724899165	0.377324042667803	0.712980809701638	0.827956799626243
FBGN0044810	7.41428135708818	0.112136724944733	0.422571729312159	0.311754342060546	NA
FBGN0037955	2562.21492309511	-0.451221783021152	0.100095161613165	3.27612020675e-06	1.71147497891717e-05
