Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBGN0038465	28.0601399142741	0.143769822662864	0.87507995186801	0.164293356688109	0.869500211229701	0.961518229823444
FBGN0038402	1.49653629082499	-0.434273844355329	2.75442974534293	-0.157663794144534	0.874721731679056	NA
FBGN0261108	623.717660061913	-0.174588921937323	0.177989680242883	-0.980893508539826	0.326645258983985	0.688175173206941
FBGN0039087	1.29911094666152	0.635968797785041	2.42590480809281	0.262157359045355	0.793200126501366	NA
FBGN0262605	0.729524933461428	0.680566858442284	3.72553457217088	0.182676296584658	0.855052015364602	NA
FBGN0263040	2.20594919100155	-0.713071988126377	2.52232416461777	-0.282704339961171	0.777403489103693	NA
FBGN0020907	1.83810249999461	-2.99763251068532	2.29126354279046	-1.30828796194898	0.19077565664868	NA
FBGN0038903	141.088705612873	0.210028451664136	0.389613469519426	0.539068764545533	0.589839407336201	0.855754961298604
FBGN0037472	427.097891895074	-0.441715425675262	0.203511872533498	-2.17046514375988	0.0299716264268562	0.230638773747184
FBGN0263977	1813.84965016706	-0.103248570554799	0.128092812714757	-0.806044994770455	0.420216905660094	0.756133304459182
FBGN0261060	0.229753311965095	0.357701084682925	6.0457741703526	0.0591654723785463	0.952820310495901	NA
FBGN0015568	3.77185288456554	1.35984912428531	1.9536110058167	0.696069545184009	0.48638527785745	NA
FBGN0011270	1.05743850540279	-0.0119818406638996	3.50593817936163	-0.0034175846951418	0.997273167244694	NA
FBGN0051116	8.74372340381154	0.00908424624367063	1.87397761377909	0.00484757457980045	0.996132210233628	0.999625351063475
FBGN0262577	2.11946685069545	1.20295645777134	2.31057173387589	0.520631513029647	0.602623492260749	NA
FBGN0039030	1.4152285340095	0.765248795433718	2.43668751434089	0.314052906222041	0.753480856598283	NA
FBGN0053105	491.951005276615	0.342482869300335	1.66885517519221	0.205220245825638	0.837400052185031	0.950553775074964
